Lintang,Bujur,Kedalaman(KM),Magnitudo(SR),Timestamp
4.66,125.0,26,4.6,1532258381.0
4.62,125.06,24,5.2,1532258923.0
-2.91,130.07,18,3.6,1532263747.0
-9.59,112.85,33,3.7,1532264067.0
-7.87,107.36,23,2.9,1532268216.0
3.38,126.69,49,4.7,1532270607.0
-7.16,107.41,14,2.7,1532281700.0
1.05,127.84,11,3.6,1532281910.0
-3.58,102.48,10,4.2,1532305163.0
-2.92,140.2,10,3.9,1532305232.0
2.42,128.56,238,4.1,1532307418.0
-4.02,129.5,10,4.5,1532308630.0
0.27,122.06,166,4.9,1532308714.0
-8.68,122.25,31,3.2,1532311517.0
-2.73,139.98,45,2.2,1532311738.0
-10.51,123.91,40,3.1,1532312013.0
-8.92,113.06,16,3.7,1532312372.0
-0.36,123.1,103,4.0,1532317494.0
-2.48,140.25,10,2.2,1532317801.0
0.53,122.55,188,3.7,1532320256.0
-9.73,112.82,21,4.9,1532329049.0
-9.51,112.83,10,4.0,1532332336.0
0.96,121.92,24,3.0,1532336599.0
1.07,126.23,10,4.4,1532360364.0
-3.88,122.88,186,3.5,1532371564.0
-8.65,121.92,182,3.8,1532371848.0
-8.57,119.49,171,3.3,1532379892.0
-0.71,100.0,64,3.5,1532380634.0
-1.2,120.85,10,3.4,1532380982.0
-7.99,107.42,17,4.2,1532386877.0
-2.29,127.98,95,3.8,1532394337.0
1.74,122.16,56,2.2,1532397834.0
-8.75,123.81,11,2.4,1532398706.0
-2.87,129.89,24,4.0,1532406812.0
-2.77,129.79,27,3.8,1532407660.0
-0.14,123.76,40,3.4,1532416761.0
-10.7,116.4,12,4.9,1532418638.0
-8.25,110.69,121,3.3,1532426472.0
-9.52,112.83,130,3.7,1532427251.0
-9.41,114.69,10,3.7,1532427340.0
-9.53,112.8,10,3.7,1532427981.0
-7.94,107.27,27,3.2,1532433675.0
-9.28,124.52,10,2.6,1532433794.0
-9.29,124.49,10,2.7,1532434453.0
-7.02,106.0,13,3.3,1532435198.0
-9.57,112.88,10,3.6,1532436164.0
-9.79,116.62,24,3.5,1532448299.0
0.47,121.5,10,2.4,1532453279.0
0.42,120.44,81,3.7,1532454034.0
3.66,97.05,10,3.6,1532457487.0
-10.07,111.05,20,4.3,1532466002.0
4.46,126.64,51,4.5,1532470735.0
-7.04,130.01,137,4.7,1532473307.0
-0.14,122.82,121,2.8,1532473402.0
2.57,128.27,48,5.1,1532481604.0
4.22,126.16,107,4.8,1532484349.0
-8.51,126.66,18,4.3,1532488910.0
-8.3,118.74,179,3.6,1532494419.0
0.85,122.57,21,1.7,1532496355.0
-0.13,122.97,109,2.9,1532496907.0
-2.3,125.91,14,2.9,1532503760.0
-8.92,123.95,28,2.5,1532506127.0
-0.04,123.17,128,2.8,1532506388.0
0.58,119.58,10,3.8,1532508982.0
-8.39,107.7,46,4.5,1532522520.0
-7.13,129.49,134,5.1,1532524396.0
-7.23,129.61,140,5.1,1532526000.0
1.71,126.22,10,4.1,1532527735.0
-0.14,124.43,14,3.1,1532530618.0
1.84,126.43,14,3.5,1532539333.0
1.43,98.27,35,4.0,1532539903.0
-5.95,102.33,25,5.0,1532559517.0
-9.55,124.14,16,3.1,1532571990.0
-1.76,99.78,11,4.3,1532576096.0
0.64,121.42,21,2.3,1532576824.0
-2.92,130.1,12,3.7,1532577198.0
-7.96,117.57,267,3.4,1532590028.0
-1.79,99.77,10,4.4,1532592600.0
-1.68,99.77,14,4.9,1532592767.0
-1.63,99.64,56,3.2,1532593406.0
-8.52,108.43,40,3.3,1532593447.0
-7.15,106.09,17,3.1,1532593588.0
-1.66,99.76,10,3.5,1532593797.0
-1.64,99.66,65,3.6,1532594061.0
-9.2,119.22,75,3.4,1532597495.0
-1.71,99.66,75,3.6,1532601143.0
-11.04,114.74,10,3.8,1532603267.0
-1.68,99.68,19,3.4,1532604058.0
-5.05,102.88,19,3.8,1532605437.0
-2.05,125.77,13,3.7,1532607710.0
0.27,120.57,10,2.1,1532612879.0
-3.46,127.15,49,2.9,1532613011.0
-9.14,121.25,96,5.1,1532615809.0
-0.08,121.13,10,2.5,1532617423.0
-8.09,108.73,79,3.2,1532623134.0
-1.73,99.8,10,3.1,1532628978.0
1.95,127.64,140,4.2,1532646414.0
-8.06,123.99,165,4.0,1532650520.0
0.19,122.06,27,3.7,1532652203.0
-11.32,117.24,91,4.0,1532653063.0
-8.54,122.4,10,2.5,1532653961.0
1.51,126.44,10,4.1,1532665880.0
-3.29,101.46,14,3.5,1532666453.0
-3.96,133.9,25,3.8,1532666543.0
3.37,125.72,172,4.1,1532668714.0
-1.85,121.24,10,3.5,1532671192.0
-9.5,119.44,10,3.2,1532676373.0
-6.76,106.52,10,2.4,1532680848.0
-2.61,133.26,11,3.6,1532682745.0
1.53,98.05,28,3.1,1532690345.0
-8.25,119.66,50,4.2,1532698314.0
-8.45,108.46,10,3.4,1532703086.0
-3.85,119.06,10,3.2,1532706032.0
0.72,122.24,82,1.4,1532708005.0
1.03,120.92,10,3.2,1532708382.0
-8.34,108.42,52,3.6,1532708861.0
-9.73,112.83,10,4.9,1532711538.0
-9.56,112.87,10,4.8,1532711639.0
-9.44,112.87,10,4.7,1532711752.0
-8.44,119.2,19,3.9,1532713153.0
-1.56,123.28,10,4.0,1532714692.0
-9.4,112.84,10,3.5,1532715008.0
-9.47,112.83,10,3.9,1532715723.0
-6.1,130.42,131,4.6,1532730439.0
-1.66,99.79,10,3.3,1532730507.0
-4.5,103.81,213,4.8,1532745186.0
-7.62,128.39,151,4.6,1532766409.0
0.84,122.14,72,3.0,1532769571.0
-2.02,99.77,10,3.5,1532770215.0
-1.85,99.74,10,3.6,1532770238.0
1.68,126.98,16,3.3,1532772046.0
-7.23,122.69,583,5.9,1532772442.0
-6.35,131.47,94,5.0,1532774326.0
4.16,125.59,361,4.0,1532775386.0
-0.05,123.23,135,2.5,1532783780.0
-2.21,100.8,30,4.4,1532785111.0
-9.55,112.85,19,4.6,1532789212.0
-8.35,116.5,13,6.4,1532792858.0
-8.35,116.54,10,4.6,1532793339.0
-8.46,116.49,10,4.9,1532793407.0
-8.38,116.57,10,4.5,1532793525.0
-8.34,116.55,12,4.0,1532793821.0
-8.13,116.53,10,5.0,1532793939.0
-8.27,116.46,11,5.5,1532794009.0
-8.21,116.56,10,5.1,1532794559.0
-8.37,116.58,11,4.3,1532794776.0
-8.59,116.44,21,3.3,1532795092.0
-8.43,116.49,10,2.9,1532795272.0
-8.36,116.55,12,3.3,1532795378.0
-8.29,116.28,26,3.1,1532795601.0
-8.87,116.24,10,3.3,1532795799.0
-8.3,116.57,10,4.1,1532795884.0
-8.24,116.45,10,4.8,1532795961.0
-8.36,116.43,27,3.2,1532796392.0
-8.66,116.45,23,2.9,1532796596.0
-8.26,116.64,10,3.1,1532796705.0
-0.21,123.07,172,2.6,1532796775.0
-9.35,112.88,10,3.9,1532796958.0
-8.54,116.51,10,3.3,1532797062.0
-7.07,106.3,20,2.6,1532797213.0
-8.49,116.54,10,2.8,1532797344.0
-8.49,116.45,10,3.1,1532797410.0
-8.18,116.44,10,4.4,1532797530.0
-8.42,116.54,13,3.3,1532797772.0
-8.48,116.46,10,3.1,1532797930.0
-8.34,116.58,10,3.3,1532798042.0
-8.19,116.58,10,4.2,1532798312.0
-8.24,116.58,10,3.3,1532798533.0
-8.28,116.61,10,3.8,1532798769.0
-8.2,116.6,10,4.1,1532799122.0
-8.74,116.39,23,3.2,1532799362.0
-8.22,116.49,10,4.4,1532799454.0
-8.22,116.61,10,4.2,1532799833.0
-8.52,116.39,12,3.4,1532799974.0
-8.27,116.5,14,3.9,1532800151.0
-8.73,116.26,16,2.6,1532800315.0
-8.72,116.31,15,3.1,1532800357.0
-8.79,116.28,12,2.9,1532800590.0
-8.64,116.46,15,2.3,1532800955.0
-8.63,116.34,12,3.5,1532801091.0
-8.65,116.34,15,3.0,1532801255.0
-8.46,116.46,14,2.8,1532801431.0
-8.66,116.3,11,3.1,1532801533.0
-8.65,116.37,13,4.1,1532801660.0
-8.88,116.28,10,3.2,1532801827.0
-8.85,116.3,10,2.8,1532801991.0
-8.59,116.41,19,3.3,1532802173.0
-8.8,116.32,10,3.1,1532802373.0
-8.78,116.3,18,2.7,1532802567.0
-8.71,116.3,16,2.7,1532802655.0
-8.7,116.33,18,2.8,1532802847.0
-8.7,116.4,24,3.0,1532803149.0
-8.75,116.32,18,3.8,1532803394.0
-8.2,116.56,10,4.9,1532803463.0
-8.37,116.45,19,5.2,1532803832.0
-8.61,116.36,15,4.2,1532803996.0
-8.63,116.34,17,3.8,1532804069.0
-8.86,116.23,15,3.7,1532804131.0
-8.68,116.45,19,2.8,1532804698.0
-8.38,116.64,17,2.4,1532804790.0
-8.87,116.27,12,2.7,1532804859.0
-8.74,116.11,35,2.6,1532805214.0
-8.65,116.37,11,3.2,1532805383.0
-8.24,116.5,11,5.1,1532805608.0
-8.47,116.43,11,4.5,1532805709.0
-8.1,116.54,10,3.8,1532806193.0
-8.51,116.36,18,3.6,1532806424.0
-8.2,116.42,15,3.0,1532806621.0
-8.82,116.24,16,2.8,1532806860.0
-8.84,116.23,15,3.0,1532806999.0
-8.79,116.22,24,3.0,1532807297.0
-8.77,116.27,13,2.9,1532807457.0
-8.73,116.31,17,3.3,1532807604.0
-8.56,116.43,12,3.9,1532807767.0
-8.51,116.45,13,3.9,1532807768.0
-8.39,116.43,10,4.2,1532808203.0
-8.14,116.45,10,4.5,1532808267.0
-8.87,116.15,10,3.0,1532808879.0
-8.12,116.58,10,2.6,1532809074.0
-8.42,116.8,10,3.0,1532809211.0
-8.2,116.45,10,3.9,1532809654.0
-8.69,116.32,14,2.9,1532809886.0
-8.74,116.34,11,2.9,1532809985.0
-8.7,116.32,15,2.7,1532810134.0
-8.25,116.2,10,2.4,1532810288.0
-8.16,116.43,10,3.0,1532810440.0
-8.64,116.36,19,3.0,1532811215.0
-8.74,116.35,12,2.5,1532811434.0
-8.66,116.35,15,2.7,1532811660.0
-8.78,116.32,15,2.7,1532811723.0
-8.73,116.32,12,3.1,1532811832.0
-8.65,116.33,14,2.9,1532811995.0
-8.73,116.32,12,3.2,1532812580.0
-8.44,116.55,12,3.0,1532812862.0
-8.3,116.47,11,4.2,1532812970.0
-8.59,116.37,11,3.1,1532813237.0
-8.33,116.56,10,3.1,1532813280.0
-8.85,116.27,10,2.4,1532813402.0
-8.83,116.35,19,2.3,1532813555.0
-8.68,116.45,18,2.6,1532813671.0
-8.86,116.28,10,3.0,1532813747.0
-8.99,116.31,12,2.8,1532814160.0
-8.72,116.32,11,2.9,1532814304.0
-8.86,116.37,18,3.3,1532814451.0
-8.68,116.36,10,2.7,1532814574.0
-8.79,116.31,10,2.6,1532814704.0
-5.89,130.34,141,4.5,1532814876.0
-8.36,116.56,13,2.8,1532814929.0
-8.19,116.43,10,2.8,1532815032.0
-8.88,116.27,10,2.9,1532815254.0
-8.44,116.55,13,2.9,1532815409.0
-8.9,116.26,13,2.7,1532815474.0
-8.77,116.27,14,2.9,1532816682.0
-8.77,116.34,10,2.6,1532816947.0
-8.81,116.29,11,3.1,1532817484.0
-8.8,116.34,10,2.5,1532817569.0
-8.49,116.46,10,2.4,1532817796.0
-8.79,116.29,10,2.5,1532818152.0
-8.31,116.47,12,3.2,1532818707.0
-8.49,116.43,10,3.2,1532819511.0
-8.86,116.28,32,3.6,1532820317.0
-8.24,116.47,11,3.0,1532820759.0
-8.93,116.19,10,2.9,1532821156.0
-8.24,116.58,12,3.0,1532821711.0
-8.42,116.44,12,3.6,1532821929.0
-8.05,117.87,10,3.1,1532822558.0
-8.27,116.45,10,3.4,1532823554.0
-8.25,116.49,10,3.5,1532823886.0
-8.8,116.32,13,2.9,1532824287.0
-8.81,116.29,12,3.1,1532824745.0
-8.75,116.29,13,2.7,1532824999.0
-8.44,116.53,21,2.9,1532825287.0
-8.81,116.37,28,3.3,1532825529.0
-8.37,116.55,10,3.9,1532825650.0
-8.57,116.47,10,2.2,1532825847.0
-8.57,116.46,10,2.6,1532826074.0
-8.86,116.26,10,2.7,1532826389.0
-4.95,129.57,220,4.2,1532826799.0
-8.39,116.56,10,2.3,1532827053.0
2.3,126.79,10,4.6,1532827158.0
-8.88,116.22,15,3.1,1532828144.0
-8.7,116.44,11,2.9,1532828316.0
-8.81,116.31,10,2.6,1532828780.0
-8.31,116.51,10,3.0,1532829263.0
-8.82,116.27,25,3.0,1532830183.0
-8.98,116.08,22,3.0,1532830461.0
-8.79,116.31,10,2.5,1532830641.0
-8.77,116.39,19,2.7,1532831323.0
-8.53,116.41,10,2.4,1532831397.0
-8.75,116.3,12,2.4,1532832079.0
-8.61,116.43,17,2.4,1532832141.0
-8.57,116.48,13,3.0,1532832303.0
-8.27,116.46,10,3.3,1532833108.0
-8.33,116.44,10,4.2,1532833500.0
-8.3,116.59,11,2.9,1532833842.0
-8.76,116.28,12,2.5,1532834005.0
-8.8,116.24,10,2.5,1532834532.0
-8.82,116.28,10,2.7,1532834574.0
-8.77,116.32,14,2.5,1532834936.0
-8.85,116.28,10,2.6,1532834978.0
-8.78,116.36,10,2.6,1532835028.0
-8.52,116.51,10,2.2,1532835662.0
-8.69,116.34,10,2.5,1532835804.0
-8.46,116.45,11,2.4,1532835977.0
-8.78,116.4,20,2.4,1532836101.0
-8.86,116.25,10,2.4,1532836164.0
-8.45,116.53,10,2.6,1532836658.0
-8.83,116.3,10,3.0,1532836838.0
-8.76,116.43,22,2.4,1532837126.0
-8.82,116.28,10,2.4,1532837394.0
-8.77,116.33,10,2.5,1532837982.0
-8.7,116.34,13,2.8,1532838059.0
-8.78,116.29,10,2.8,1532838435.0
-8.74,116.41,15,2.8,1532838679.0
-8.85,116.27,10,3.5,1532838715.0
-8.2,116.5,10,3.7,1532838759.0
-8.86,116.26,11,2.6,1532838967.0
-8.82,116.22,14,2.5,1532839530.0
-8.78,116.3,10,2.4,1532839820.0
-8.75,116.44,16,2.9,1532839941.0
-8.77,116.25,15,2.2,1532840242.0
-7.11,106.28,10,3.9,1532840630.0
-8.77,116.43,16,2.7,1532841280.0
-8.82,116.27,11,2.5,1532842073.0
-8.82,116.34,13,2.4,1532842175.0
-8.82,116.28,10,2.4,1532842517.0
-8.75,116.27,16,2.4,1532842803.0
-8.58,116.49,10,2.2,1532843086.0
-8.79,116.31,10,2.3,1532843411.0
-8.7,116.34,14,2.5,1532843486.0
-8.8,116.31,10,2.4,1532843585.0
-8.64,116.45,21,2.5,1532843668.0
-8.77,116.32,10,2.4,1532843760.0
-8.84,116.28,10,2.3,1532843887.0
-8.8,116.27,10,2.3,1532843941.0
-8.39,116.56,10,2.4,1532844231.0
3.83,126.68,14,4.0,1532844329.0
-8.83,116.26,10,2.5,1532844364.0
-8.54,116.5,10,2.4,1532844617.0
-0.49,123.73,105,3.3,1532844751.0
-8.8,116.22,10,2.5,1532844791.0
-8.8,116.31,10,2.5,1532844945.0
-8.38,116.59,10,2.6,1532845204.0
-9.03,115.83,10,2.8,1532845225.0
-8.67,116.41,10,2.4,1532845404.0
-8.1,117.9,16,3.5,1532845778.0
-8.81,116.4,17,2.6,1532846075.0
-8.75,116.33,10,2.3,1532846325.0
-8.8,116.27,10,2.8,1532846486.0
-8.85,116.28,10,2.6,1532846552.0
-8.44,108.79,55,3.1,1532846662.0
-8.86,116.28,13,2.4,1532846809.0
-8.02,116.59,10,2.6,1532846912.0
-8.77,116.31,12,3.0,1532847621.0
-8.71,116.4,35,3.4,1532848219.0
-8.88,116.27,10,3.6,1532848245.0
-8.82,116.3,10,2.7,1532848864.0
-8.6,116.48,10,2.4,1532848895.0
-8.91,116.37,22,2.8,1532848943.0
-8.93,116.35,14,3.1,1532849274.0
1.81,123.45,12,2.9,1532849311.0
-8.86,116.43,13,2.5,1532849577.0
-9.17,123.93,34,2.6,1532849951.0
-8.87,116.28,11,2.9,1532850389.0
-8.81,116.28,10,2.7,1532850493.0
-8.55,116.5,10,2.5,1532851144.0
-8.93,116.31,10,2.7,1532851215.0
-4.51,102.5,36,3.5,1532851341.0
-8.93,116.39,10,2.5,1532851684.0
-8.75,116.41,10,2.6,1532852005.0
-8.09,116.79,10,2.7,1532852109.0
-8.78,116.29,10,2.5,1532852812.0
-7.73,128.09,28,4.6,1532852849.0
-8.93,116.44,10,2.5,1532853239.0
-8.14,116.7,12,2.6,1532853397.0
-8.87,116.36,10,2.7,1532853560.0
-2.02,138.44,14,4.7,1532853626.0
-8.79,116.49,16,2.8,1532854013.0
-8.78,116.32,10,2.9,1532854477.0
-8.82,116.3,10,2.8,1532854638.0
-8.85,116.29,11,3.2,1532855086.0
4.12,127.66,148,3.7,1532855271.0
-8.68,116.43,10,2.5,1532855458.0
-8.73,116.31,10,2.6,1532855656.0
-8.81,116.54,15,2.6,1532855846.0
-8.44,116.44,10,3.4,1532857347.0
-8.64,116.37,10,3.4,1532858722.0
-4.63,102.06,15,3.5,1532859040.0
-10.77,111.67,28,4.5,1532859547.0
-8.58,116.34,10,3.1,1532859806.0
-8.82,116.38,14,2.8,1532861028.0
-0.02,123.17,13,2.2,1532861139.0
-8.84,116.37,23,2.6,1532861442.0
1.91,128.24,210,3.7,1532861528.0
-8.68,116.38,10,2.7,1532861566.0
-8.27,116.61,10,3.7,1532861742.0
-8.28,116.49,10,4.5,1532862195.0
-8.37,116.43,10,3.5,1532862433.0
-8.42,116.47,10,3.8,1532862477.0
-8.71,116.37,19,3.2,1532864531.0
-8.76,116.28,14,2.8,1532864970.0
-9.15,115.97,10,3.4,1532865508.0
-8.52,116.57,10,3.2,1532866828.0
-8.52,116.43,10,2.9,1532866875.0
-8.96,124.08,10,3.0,1532867319.0
-8.39,116.57,10,3.9,1532868506.0
-2.37,128.33,67,3.6,1532869160.0
-8.16,116.47,10,3.7,1532869786.0
-8.76,116.06,44,2.9,1532870701.0
-8.74,116.29,14,2.9,1532870817.0
-2.25,128.27,24,3.8,1532870988.0
-8.75,116.33,12,2.7,1532871244.0
-8.67,116.31,29,2.9,1532871350.0
-8.75,116.31,10,3.3,1532871906.0
-8.86,116.36,10,2.9,1532872062.0
-8.74,116.3,10,2.9,1532872158.0
0.55,121.96,174,2.8,1532872382.0
-8.89,116.36,10,3.0,1532872833.0
-8.81,116.29,10,3.5,1532873417.0
-8.77,116.38,26,3.0,1532874152.0
-8.8,116.33,11,3.2,1532874620.0
-8.86,116.2,10,2.8,1532874728.0
-8.76,116.3,12,2.7,1532875157.0
-8.88,116.36,14,3.5,1532875714.0
-8.45,113.49,10,3.3,1532876015.0
-8.75,116.27,14,2.8,1532876816.0
-8.19,116.63,10,2.8,1532876963.0
0.3,124.14,48,3.4,1532876970.0
-8.78,116.29,12,3.6,1532877294.0
-8.51,116.51,10,2.6,1532877490.0
-8.73,116.46,10,2.7,1532877787.0
-8.44,116.45,12,3.6,1532878446.0
-8.62,116.45,23,2.9,1532878627.0
-8.76,116.31,12,2.9,1532879448.0
-8.83,116.38,13,2.5,1532880025.0
-8.93,116.16,14,2.8,1532880494.0
-8.9,116.09,10,2.8,1532881837.0
-8.4,116.56,10,3.7,1532882103.0
-8.53,116.42,10,3.6,1532883121.0
-8.86,116.35,10,2.7,1532883395.0
-8.75,116.18,33,2.8,1532885893.0
-8.34,116.47,10,3.7,1532886167.0
-8.89,116.34,10,2.9,1532886830.0
-8.83,116.33,13,3.1,1532887000.0
-8.43,116.55,10,3.7,1532890663.0
-8.46,116.52,10,2.7,1532891573.0
-8.77,116.41,13,3.0,1532891898.0
-8.84,116.26,13,3.0,1532892368.0
-8.91,116.45,21,3.1,1532892815.0
-9.01,116.35,19,2.8,1532893276.0
-8.82,116.27,13,2.8,1532894159.0
-8.77,116.45,21,2.9,1532897855.0
-8.68,116.43,10,3.2,1532902605.0
-8.79,116.29,10,2.9,1532904126.0
-8.62,116.07,55,2.7,1532904504.0
-8.83,116.27,10,2.7,1532905600.0
-8.73,116.32,16,2.8,1532906068.0
-8.4,115.49,10,2.5,1532906503.0
-8.76,116.41,19,2.9,1532907328.0
-8.43,116.49,10,2.4,1532908287.0
-8.63,116.38,10,2.6,1532908430.0
-8.74,116.3,10,2.9,1532908571.0
-8.35,116.58,19,2.5,1532910217.0
-7.94,128.28,12,4.6,1532911042.0
-8.89,116.3,12,2.7,1532911184.0
-8.7,116.33,10,2.6,1532911742.0
-8.52,116.49,10,2.7,1532912289.0
-8.75,116.18,36,2.7,1532912365.0
-8.67,116.33,10,2.7,1532914142.0
-0.34,122.96,14,2.9,1532914599.0
-8.19,116.43,10,2.8,1532915210.0
-0.39,128.18,168,3.6,1532916857.0
-8.5,116.53,13,3.2,1532919747.0
-8.78,116.32,10,2.6,1532920641.0
0.79,122.35,46,2.5,1532921208.0
-3.16,140.9,10,3.5,1532921705.0
-0.05,125.6,33,3.4,1532922199.0
-1.82,129.02,16,3.7,1532922693.0
-8.64,116.45,22,2.6,1532922948.0
-0.15,120.16,52,2.2,1532924387.0
-11.13,115.99,11,3.9,1532927757.0
-8.37,116.41,17,3.0,1532927987.0
-8.87,116.13,10,2.5,1532930582.0
-9.0,116.25,10,2.7,1532930680.0
-8.31,116.35,17,3.2,1532931185.0
-12.46,120.74,10,3.9,1532931488.0
0.56,98.3,10,4.8,1532932465.0
-8.8,116.29,10,2.3,1532932826.0
-8.91,116.34,15,2.7,1532932957.0
-8.51,116.46,10,2.6,1532934191.0
-1.07,127.29,10,4.3,1532934214.0
-8.04,116.4,10,3.5,1532934435.0
-1.05,127.31,16,3.7,1532934735.0
-8.97,119.3,94,3.0,1532935166.0
-8.84,116.28,10,2.7,1532936743.0
-8.73,116.39,12,2.6,1532938001.0
-8.22,116.4,10,3.4,1532938421.0
-8.72,116.35,10,2.5,1532938644.0
-8.91,116.44,19,2.8,1532939717.0
0.3,123.49,217,2.6,1532940405.0
-9.37,116.95,65,2.6,1532941518.0
-8.43,116.64,10,3.0,1532942452.0
-8.72,116.48,22,2.6,1532942579.0
-8.85,116.34,15,2.8,1532942829.0
-8.51,116.53,10,2.0,1532943057.0
-8.98,125.81,13,3.9,1532943504.0
-8.32,116.56,10,2.2,1532944172.0
-8.54,116.39,11,2.6,1532944266.0
-8.33,116.48,10,3.7,1532944766.0
-8.3,116.66,10,3.4,1532945455.0
-8.65,116.28,20,2.9,1532948603.0
-8.24,116.5,11,3.0,1532949179.0
-8.58,116.6,11,2.7,1532950334.0
-9.15,116.1,30,2.6,1532950620.0
-8.63,116.55,30,1.9,1532950987.0
-8.63,116.24,22,2.4,1532952474.0
-8.25,114.27,188,4.1,1532952554.0
-8.59,116.32,16,2.7,1532952741.0
-8.78,116.27,11,2.2,1532954308.0
-8.46,107.39,24,2.4,1532954413.0
1.85,127.23,88,2.8,1532954455.0
-8.7,116.33,17,2.1,1532954490.0
-8.85,116.4,23,2.5,1532955574.0
-8.76,116.33,15,2.5,1532955898.0
-8.77,116.33,20,2.3,1532956015.0
-8.68,116.37,10,3.1,1532956246.0
-0.88,127.01,10,3.7,1532957110.0
-2.64,122.38,750,3.9,1532957150.0
-8.36,119.6,165,3.1,1532957306.0
-8.52,116.49,10,2.2,1532957476.0
-8.57,116.48,10,1.9,1532958551.0
-10.03,124.26,39,2.0,1532959317.0
-8.85,123.32,10,3.8,1532959859.0
-0.06,123.69,148,3.5,1532960408.0
-8.79,116.27,10,2.2,1532960829.0
-8.33,116.59,10,2.5,1532961045.0
0.17,96.66,50,5.1,1532961865.0
-8.84,116.26,12,2.2,1532962645.0
-8.44,116.4,11,3.2,1532962937.0
-8.25,116.56,13,3.4,1532965383.0
-8.94,116.0,10,2.7,1532966662.0
-8.74,116.43,23,2.4,1532967511.0
-8.8,116.49,16,3.1,1532968026.0
-8.95,116.17,11,2.8,1532972614.0
2.91,125.44,191,4.6,1532975146.0
0.6,126.19,10,4.0,1532975673.0
-1.37,100.3,38,4.0,1532978876.0
-8.45,116.42,10,2.1,1532980815.0
-8.35,116.64,19,2.8,1532981194.0
-8.29,116.5,10,2.8,1532982880.0
-8.62,116.41,15,2.4,1532984208.0
-9.66,112.71,10,3.6,1532984751.0
0.65,122.21,86,1.8,1532984931.0
-8.3,116.59,10,3.3,1532985481.0
-8.83,115.07,21,2.7,1532986090.0
-8.09,117.3,16,2.9,1532987807.0
-9.66,112.76,10,3.8,1532988732.0
-9.7,112.69,10,4.2,1532990054.0
-8.28,116.46,13,3.2,1532991110.0
-8.82,116.28,10,2.7,1532991547.0
-8.54,116.57,17,2.8,1532992208.0
-8.5,116.43,14,3.1,1532992580.0
-8.8,116.44,21,2.4,1532993446.0
-8.7,116.34,10,2.3,1532996031.0
-9.36,112.82,10,3.5,1532997302.0
-8.93,116.34,16,2.4,1532998008.0
-8.72,116.43,22,2.9,1532998314.0
-8.83,116.27,10,2.9,1532998493.0
-8.78,116.82,10,1.9,1532999168.0
-6.51,104.75,10,4.2,1533000398.0
-8.79,116.33,12,2.5,1533001602.0
-8.8,116.32,10,2.4,1533002598.0
-7.88,106.59,10,3.7,1533003209.0
-9.75,116.66,10,2.8,1533003408.0
-8.63,116.37,10,2.6,1533003882.0
-8.68,116.37,12,2.1,1533004214.0
-8.76,116.17,14,2.4,1533005532.0
-8.39,116.36,10,2.4,1533006839.0
-8.7,116.36,14,2.3,1533007716.0
-8.7,116.43,21,2.6,1533007997.0
-8.76,116.48,22,3.0,1533009112.0
-8.76,116.43,15,2.7,1533010830.0
-9.83,112.76,10,4.0,1533015083.0
-9.0,116.72,28,2.5,1533015627.0
0.9,98.48,18,4.4,1533015632.0
-8.66,116.37,10,2.6,1533015732.0
-9.1,116.72,28,2.7,1533016376.0
-8.75,116.42,26,1.9,1533016831.0
-8.86,116.36,10,2.2,1533016988.0
-8.94,116.78,36,2.0,1533017109.0
-9.01,116.17,12,2.3,1533017138.0
-8.84,116.38,14,2.2,1533017182.0
-8.84,116.3,13,2.3,1533018990.0
-8.86,116.23,10,2.4,1533020114.0
-8.79,116.29,12,2.3,1533020255.0
-8.85,116.39,16,2.2,1533020762.0
-8.76,116.33,16,2.3,1533022025.0
-8.56,116.49,10,2.1,1533022462.0
-8.76,116.42,22,2.2,1533022636.0
-8.7,118.47,116,2.3,1533022994.0
-8.86,116.36,15,2.1,1533023298.0
0.36,125.86,10,3.2,1533024319.0
-9.07,116.27,10,2.5,1533025210.0
-9.32,117.17,49,2.1,1533026323.0
-9.41,115.75,81,2.7,1533026823.0
-8.84,116.38,32,2.0,1533027559.0
-8.74,116.29,11,2.1,1533028044.0
-7.36,111.64,10,3.1,1533029225.0
-9.68,119.06,10,2.9,1533031782.0
-8.35,107.89,10,3.4,1533032191.0
-7.35,118.48,22,2.9,1533032443.0
-8.79,116.18,10,2.3,1533033154.0
-8.4,116.44,10,2.9,1533033411.0
-8.73,116.35,10,2.7,1533034294.0
-8.45,116.53,10,1.5,1533034426.0
-0.35,100.42,10,3.1,1533035790.0
-7.31,117.01,10,2.5,1533036811.0
-8.65,116.5,25,1.8,1533037065.0
-8.97,116.17,10,2.6,1533037172.0
0.34,121.23,10,2.0,1533037451.0
-0.77,131.1,10,2.7,1533039020.0
-3.39,128.37,10,2.0,1533039664.0
-8.78,116.29,10,2.2,1533039755.0
-8.94,116.27,10,2.1,1533040250.0
-8.82,116.47,21,2.0,1533041662.0
-10.35,109.66,10,4.4,1533042128.0
-0.4,123.05,35,3.7,1533042226.0
-8.74,116.31,39,2.0,1533043163.0
-1.8,100.42,19,4.9,1533043736.0
-9.43,121.85,10,3.0,1533044005.0
-8.78,116.37,10,3.0,1533044209.0
-8.56,116.38,11,2.4,1533044498.0
-8.8,116.26,10,2.6,1533044606.0
-3.33,128.8,10,2.6,1533044932.0
-8.22,116.46,10,1.7,1533045205.0
-8.91,116.19,75,2.5,1533045856.0
-8.97,116.42,10,2.6,1533047401.0
